Chr	start	stop	V4	V5	V6	M24C1_MYC	M24C2_MYC	M24D1_MYC	M24D2_MYC	M24G1_MYC	M24G2_MYC	M24Q1_MYC	M24Q2_MYC
chr16	4424849	4426960	MYC_peak_5054	0	.	343	226	537	471	605	571	370	495
chr16	4459440	4459961	MYC_peak_5055	0	.	31	27	26	49	92	98	54	60
chr16	4473675	4475523	MYC_peak_5056	0	.	250	214	396	293	299	469	353	469
chr16	4475763	4477676	MYC_peak_5057	0	.	269	206	328	370	374	470	239	474
chr16	4538118	4539264	MYC_peak_5058	0	.	156	131	218	247	200	207	172	269
chr16	4613586	4615369	MYC_peak_5059	0	.	217	189	342	256	238	353	306	386
chr16	4615916	4617146	MYC_peak_5060	0	.	166	138	195	211	263	279	201	297
chr16	4624333	4625358	MYC_peak_5061	0	.	132	120	165	140	124	194	129	175
chr16	4650405	4650675	MYC_peak_5062	0	.	16	17	33	31	17	20	26	22
chr16	4663606	4665386	MYC_peak_5063	0	.	208	206	329	267	280	305	301	395
chr16	4676073	4676512	MYC_peak_5064	0	.	34	28	22	38	30	39	41	40
chr16	4679613	4681033	MYC_peak_5065	0	.	276	150	317	294	331	403	240	448
chr16	4681989	4683141	MYC_peak_5066	0	.	87	81	197	105	148	153	151	189
chr16	4690568	4691211	MYC_peak_5067	0	.	28	33	75	79	53	92	53	69
chr16	4693033	4693452	MYC_peak_5068	0	.	30	29	31	44	33	46	41	42
chr16	4693653	4694144	MYC_peak_5069	0	.	69	45	86	62	63	82	52	91
chr16	4733658	4735124	MYC_peak_5070	0	.	216	189	369	312	313	407	232	349
chr16	4766867	4767674	MYC_peak_5071	0	.	72	77	114	98	116	123	69	149
chr16	4846691	4848455	MYC_peak_5072	0	.	236	144	301	287	250	276	248	328
chr16	5033363	5033881	MYC_peak_5073	0	.	35	32	62	80	56	73	54	75
chr16	5071633	5072709	MYC_peak_5074	0	.	158	175	222	212	205	256	199	220
chr16	5097191	5098032	MYC_peak_5075	0	.	74	96	157	138	120	163	114	185
chr16	8644421	8644987	MYC_peak_5076	0	.	49	35	84	65	87	114	47	112
chr16	8797291	8798902	MYC_peak_5077	0	.	313	238	408	439	402	497	435	551
chr16	8868398	8869472	MYC_peak_5078	0	.	137	81	162	125	198	156	155	244
chr16	8963913	8964243	MYC_peak_5079	0	.	67	55	68	61	52	63	70	90
chr16	9077213	9077699	MYC_peak_5080	0	.	61	44	43	45	53	42	46	61
chr16	9078463	9079487	MYC_peak_5081	0	.	130	76	134	166	154	233	98	240
chr16	9090324	9092231	MYC_peak_5082	0	.	204	188	285	227	237	327	200	335
chr16	9092290	9092618	MYC_peak_5083	0	.	19	13	48	42	41	32	18	69
chr16	10386093	10386402	MYC_peak_5084	0	.	30	8	41	22	45	40	23	23
chr16	10386499	10387066	MYC_peak_5085	0	.	63	23	58	58	50	65	46	65
chr16	10743753	10744171	MYC_peak_5086	0	.	61	77	115	78	108	111	133	126
chr16	10862434	10863113	MYC_peak_5087	0	.	63	54	75	79	95	111	40	102
chr16	10868511	10869089	MYC_peak_5088	0	.	48	32	31	48	79	83	64	78
chr16	10870997	10871712	MYC_peak_5089	0	.	94	92	118	87	86	155	99	127
chr16	10876823	10877048	MYC_peak_5090	0	.	17	12	11	22	17	15	8	22
chr16	10878222	10878992	MYC_peak_5091	0	.	101	45	70	73	99	82	92	95
chr16	10885328	10885650	MYC_peak_5092	0	.	32	15	31	26	26	59	34	50
chr16	10942088	10942467	MYC_peak_5093	0	.	40	23	40	24	38	51	42	69
chr16	10944594	10944818	MYC_peak_5094	0	.	13	10	9	24	18	20	10	22
chr16	11052262	11052830	MYC_peak_5095	0	.	32	42	63	81	117	134	57	99
chr16	11094054	11094665	MYC_peak_5096	0	.	41	32	38	68	92	114	49	109
chr16	11181866	11182462	MYC_peak_5097	0	.	25	44	32	71	67	107	40	78
chr16	11201836	11202187	MYC_peak_5098	0	.	32	34	40	37	32	26	41	36
chr16	11224042	11224722	MYC_peak_5099	0	.	43	81	95	80	100	125	50	99
chr16	11232939	11233583	MYC_peak_5100	0	.	69	70	95	84	98	142	51	113
chr16	11234836	11235483	MYC_peak_5101	0	.	23	48	62	69	102	78	40	46
chr16	11252088	11252393	MYC_peak_5102	0	.	19	17	19	31	30	51	21	33
chr16	11253669	11253905	MYC_peak_5103	0	.	6	7	18	23	15	19	13	19
chr16	11254560	11256528	MYC_peak_5104	0	.	219	120	348	224	296	298	285	333
chr16	11297634	11298065	MYC_peak_5105	0	.	41	28	61	80	85	75	48	88
chr16	11328777	11329409	MYC_peak_5106	0	.	81	65	85	86	79	82	78	112
chr16	11345341	11345959	MYC_peak_5107	0	.	37	52	103	58	92	142	91	113
chr16	11349910	11350037	MYC_peak_5108	0	.	10	14	10	11	15	20	6	28
chr16	11423365	11423867	MYC_peak_5109	0	.	31	23	48	57	74	84	50	60
chr16	11497844	11498040	MYC_peak_5110	0	.	12	2	7	10	19	24	12	12
chr16	11584920	11584991	MYC_peak_5111	0	.	2	4	5	6	8	4	8	4
chr16	11586531	11587133	MYC_peak_5112	0	.	36	13	40	25	33	52	54	49
chr16	11597487	11597794	MYC_peak_5113	0	.	14	17	29	39	21	52	21	34
chr16	11598169	11598582	MYC_peak_5114	0	.	46	29	57	61	71	33	30	69
chr16	11612082	11613134	MYC_peak_5115	0	.	107	120	167	141	155	177	121	187
chr16	11613503	11614133	MYC_peak_5116	0	.	96	61	55	72	65	93	50	103
chr16	11629408	11630017	MYC_peak_5117	0	.	45	41	67	42	80	97	42	87
chr16	11640168	11640486	MYC_peak_5118	0	.	16	12	18	19	34	44	31	54
chr16	11681618	11681924	MYC_peak_5119	0	.	9	22	26	19	17	28	21	43
chr16	11682400	11682522	MYC_peak_5120	0	.	10	7	12	6	2	18	8	12
chr16	11742033	11744159	MYC_peak_5121	0	.	374	201	344	365	404	518	329	417
chr16	11796798	11798063	MYC_peak_5122	0	.	198	134	232	198	190	227	166	256
chr16	11814917	11815248	MYC_peak_5123	0	.	44	33	47	40	74	51	34	59
chr16	11820000	11820284	MYC_peak_5124	0	.	13	21	17	26	34	33	24	30
chr16	11850365	11852840	MYC_peak_5125	0	.	672	530	893	781	719	1035	734	1153
chr16	11914445	11916419	MYC_peak_5126	0	.	492	300	536	509	471	542	491	619
chr16	11976456	11976819	MYC_peak_5127	0	.	43	14	47	29	54	57	34	49
chr16	12459254	12460117	MYC_peak_5128	0	.	151	129	139	136	117	220	105	162
chr16	12801638	12802125	MYC_peak_5129	0	.	35	28	17	32	88	70	40	53
chr16	12803527	12803881	MYC_peak_5130	0	.	31	52	66	78	62	112	50	97
chr16	14629574	14630806	MYC_peak_5131	0	.	123	92	145	138	172	187	154	176
chr16	14632535	14633327	MYC_peak_5132	0	.	75	67	111	93	117	113	108	158
chr16	14633629	14634387	MYC_peak_5133	0	.	36	37	60	75	74	61	46	69
chr16	14974787	14975324	MYC_peak_5134	0	.	34	34	47	47	45	75	53	75
chr16	15093992	15094549	MYC_peak_5135	0	.	125	82	114	109	93	163	101	140
chr16	15154739	15155083	MYC_peak_5136	0	.	30	17	45	37	56	38	34	47
chr16	15395822	15396095	MYC_peak_5137	0	.	23	10	15	17	26	25	8	35
chr16	15642724	15643616	MYC_peak_5138	0	.	80	48	120	111	74	96	136	143
chr16	15649858	15650592	MYC_peak_5139	0	.	55	39	132	97	89	109	89	112
chr16	15672755	15673149	MYC_peak_5140	0	.	38	33	37	48	84	116	24	70
chr16	15888127	15888683	MYC_peak_5141	0	.	104	49	161	81	196	183	135	187
chr16	15949553	15950084	MYC_peak_5142	0	.	35	35	48	55	31	40	53	79
chr16	15950265	15950797	MYC_peak_5143	0	.	61	46	41	66	23	74	45	86
chr16	16075954	16075964	MYC_peak_5144	0	.	3	2	0	1	2	3	5	1
chr16	17259187	17259398	MYC_peak_5145	0	.	3	7	15	24	10	12	10	11
chr16	17302842	17303645	MYC_peak_5146	0	.	81	60	121	100	113	145	103	104
chr16	17341805	17342952	MYC_peak_5147	0	.	95	49	113	132	98	216	88	110
chr16	17343282	17343900	MYC_peak_5148	0	.	38	43	89	76	68	100	52	113
chr16	17346925	17347378	MYC_peak_5149	0	.	37	18	37	37	39	36	28	44
chr16	17350046	17350282	MYC_peak_5150	0	.	27	15	12	13	29	23	19	12
chr16	17367099	17367483	MYC_peak_5151	0	.	20	11	36	46	37	42	39	23
chr16	17416403	17416788	MYC_peak_5152	0	.	24	24	14	41	20	48	23	65
chr16	17448944	17449374	MYC_peak_5153	0	.	44	30	34	46	77	67	44	70
chr16	17462198	17462794	MYC_peak_5154	0	.	110	73	121	83	126	167	79	142
chr16	17469512	17469848	MYC_peak_5155	0	.	15	28	30	30	18	16	18	31
chr16	18789205	18790458	MYC_peak_5156	0	.	336	216	377	290	386	411	315	485
chr16	18800774	18802057	MYC_peak_5157	0	.	169	119	215	139	122	184	144	192
chr16	18925174	18927093	MYC_peak_5158	0	.	202	140	241	241	277	338	236	433
chr16	19067608	19068231	MYC_peak_5159	0	.	75	63	107	104	106	119	94	163
chr16	19094743	19095318	MYC_peak_5160	0	.	67	92	85	97	117	159	93	152
chr16	19113778	19114078	MYC_peak_5161	0	.	36	17	28	28	28	33	17	33
chr16	19167563	19167906	MYC_peak_5162	0	.	28	20	38	25	60	57	54	78
chr16	19210888	19211255	MYC_peak_5163	0	.	26	19	27	37	34	40	26	59
chr16	19521270	19522206	MYC_peak_5164	0	.	52	49	108	82	86	125	54	119
chr16	19523825	19524542	MYC_peak_5165	0	.	54	38	67	75	78	89	70	76
chr16	19555102	19556177	MYC_peak_5166	0	.	74	102	148	151	111	252	160	174
chr16	19717528	19719021	MYC_peak_5167	0	.	218	198	383	292	283	403	227	394
chr16	19809219	19809532	MYC_peak_5168	0	.	38	30	55	35	45	50	26	43
chr16	19886404	19886870	MYC_peak_5169	0	.	54	83	85	63	65	110	53	81
chr16	20674709	20675240	MYC_peak_5170	0	.	39	23	49	60	41	51	43	63
chr16	20741421	20741975	MYC_peak_5171	0	.	49	30	63	81	67	70	45	75
chr16	20763781	20764175	MYC_peak_5172	0	.	31	22	44	28	51	35	35	37
chr16	20805888	20807386	MYC_peak_5173	0	.	133	128	313	278	317	334	287	362
chr16	20807441	20807645	MYC_peak_5174	0	.	7	9	16	15	10	20	12	21
chr16	20822601	20823008	MYC_peak_5175	0	.	35	27	61	62	53	79	30	82
chr16	20900557	20902114	MYC_peak_5176	0	.	141	95	234	155	164	239	165	212
chr16	20911927	20912416	MYC_peak_5177	0	.	27	33	66	66	56	56	39	68
chr16	20918778	20919077	MYC_peak_5178	0	.	12	10	25	16	30	59	12	30
chr16	21158431	21159055	MYC_peak_5179	0	.	42	21	55	59	49	77	50	69
chr16	21300565	21302234	MYC_peak_5180	0	.	283	238	477	420	402	410	397	454
chr16	21502022	21502374	MYC_peak_5181	0	.	26	16	35	38	48	39	18	41
chr16	21519567	21520963	MYC_peak_5182	0	.	317	190	380	414	367	515	338	586
chr16	21554789	21555253	MYC_peak_5183	0	.	39	50	56	95	39	112	41	101
chr16	21599321	21600334	MYC_peak_5184	0	.	95	89	178	143	144	191	147	216
chr16	21608550	21609269	MYC_peak_5185	0	.	80	84	111	132	105	199	75	179
chr16	21645166	21645589	MYC_peak_5186	0	.	48	34	41	53	68	72	44	60
chr16	21820207	21820822	MYC_peak_5187	0	.	54	35	94	77	92	136	44	84
chr16	21952527	21953736	MYC_peak_5188	0	.	123	142	225	207	203	270	139	234
chr16	22007798	22008201	MYC_peak_5189	0	.	43	30	46	43	33	57	51	72
chr16	22190188	22190453	MYC_peak_5190	0	.	24	11	14	10	21	26	23	14
chr16	22191926	22192703	MYC_peak_5191	0	.	43	71	34	99	91	124	91	133
chr16	22205862	22207589	MYC_peak_5192	0	.	373	239	512	418	414	601	331	679
chr16	22297085	22298471	MYC_peak_5193	0	.	310	226	393	349	403	443	308	518
chr16	22353268	22353324	MYC_peak_5194	0	.	7	1	4	10	1	12	5	2
chr16	22373665	22375244	MYC_peak_5195	0	.	142	108	250	252	183	234	166	178
chr16	22436713	22437306	MYC_peak_5196	0	.	66	71	128	85	103	86	71	142
chr16	22948385	22949182	MYC_peak_5197	0	.	75	64	109	127	77	110	34	129
chr16	23148344	23149841	MYC_peak_5198	0	.	273	181	356	316	270	315	269	400
chr16	23452682	23453277	MYC_peak_5199	0	.	90	39	93	68	87	91	67	81
chr16	23504822	23505255	MYC_peak_5200	0	.	38	29	48	44	51	65	61	48
chr16	23509379	23509519	MYC_peak_5201	0	.	0	10	7	7	14	15	10	10
chr16	23509535	23510882	MYC_peak_5202	0	.	111	68	213	136	152	170	161	171
chr16	23516801	23517156	MYC_peak_5203	0	.	37	21	29	29	41	68	49	72
chr16	23556325	23558327	MYC_peak_5204	0	.	548	419	949	789	823	976	623	937
chr16	23595644	23596570	MYC_peak_5205	0	.	141	128	172	167	129	194	97	217
chr16	23640248	23641749	MYC_peak_5206	0	.	332	269	450	410	442	553	390	488
chr16	23678314	23679574	MYC_peak_5207	0	.	99	78	188	247	201	278	121	185
chr16	23788571	23789234	MYC_peak_5208	0	.	68	56	83	84	91	96	59	127
chr16	23835741	23836272	MYC_peak_5209	0	.	40	22	71	51	49	74	55	100
chr16	23855247	23855533	MYC_peak_5210	0	.	18	8	32	30	5	34	33	47
chr16	23857325	23858472	MYC_peak_5211	0	.	76	73	175	184	224	214	129	233
chr16	23952198	23953051	MYC_peak_5212	0	.	88	88	159	134	181	168	96	137
chr16	24539178	24540323	MYC_peak_5213	0	.	205	92	197	131	200	251	156	259
chr16	24729356	24730096	MYC_peak_5214	0	.	73	59	79	80	84	114	66	93
chr16	25013722	25015567	MYC_peak_5215	0	.	186	141	302	224	236	321	226	395
chr16	25092792	25093328	MYC_peak_5216	0	.	28	26	32	47	31	76	30	60
chr16	25106834	25107152	MYC_peak_5217	0	.	23	15	24	29	54	43	26	39
chr16	25110502	25111470	MYC_peak_5218	0	.	126	50	131	139	113	146	96	148
chr16	25177885	25178529	MYC_peak_5219	0	.	78	73	109	60	88	119	65	109
chr16	25257410	25258713	MYC_peak_5220	0	.	140	161	265	224	247	242	249	374
chr16	25699117	25699262	MYC_peak_5221	0	.	19	13	17	22	16	30	18	24
chr16	26817255	26817792	MYC_peak_5222	0	.	75	41	101	59	95	123	57	76
chr16	27203463	27204313	MYC_peak_5223	0	.	89	67	155	118	125	134	61	118
chr16	27230539	27231922	MYC_peak_5224	0	.	127	90	124	125	161	178	65	146
chr16	27231979	27232383	MYC_peak_5225	0	.	45	31	33	32	35	71	44	76
chr16	27235275	27235529	MYC_peak_5226	0	.	16	13	10	11	29	36	4	30
chr16	27268257	27269526	MYC_peak_5227	0	.	163	180	229	187	236	306	201	267
chr16	27285676	27286622	MYC_peak_5228	0	.	103	100	72	124	131	200	129	152
chr16	27313614	27314161	MYC_peak_5229	0	.	35	35	62	52	46	72	50	65
chr16	27318717	27319239	MYC_peak_5230	0	.	53	38	70	67	60	99	68	72
chr16	27327155	27327777	MYC_peak_5231	0	.	66	65	58	99	51	93	98	130
chr16	27367238	27367858	MYC_peak_5232	0	.	48	29	55	41	47	71	41	75
chr16	27399166	27399500	MYC_peak_5233	0	.	11	9	26	22	14	31	13	29
chr16	27401949	27402395	MYC_peak_5234	0	.	47	42	48	63	80	76	30	84
chr16	28108821	28109091	MYC_peak_5235	0	.	22	19	6	21	10	15	33	35
chr16	28110269	28110901	MYC_peak_5236	0	.	63	46	65	73	48	97	63	89
chr16	28210361	28212648	MYC_peak_5237	0	.	327	346	581	456	553	624	453	708
chr16	28291811	28292377	MYC_peak_5238	0	.	40	21	20	23	57	77	30	35
chr16	28490783	28491092	MYC_peak_5239	0	.	15	23	27	27	23	29	29	23
chr16	28491354	28492448	MYC_peak_5240	0	.	156	120	209	193	228	300	141	257
chr16	28494279	28495311	MYC_peak_5241	0	.	87	99	122	99	84	145	79	144
chr16	28534202	28534910	MYC_peak_5242	0	.	66	65	76	82	112	109	79	96
chr16	28553686	28554524	MYC_peak_5243	0	.	143	92	185	140	171	228	160	220
chr16	28623001	28623715	MYC_peak_5244	0	.	81	84	153	85	101	184	90	201
chr16	28822371	28824366	MYC_peak_5245	0	.	331	315	397	407	405	625	397	653
chr16	28845568	28846776	MYC_peak_5246	0	.	180	154	267	199	219	315	239	299
chr16	28862753	28864045	MYC_peak_5247	0	.	202	131	200	194	211	292	227	302
chr16	28923858	28924236	MYC_peak_5248	0	.	29	17	30	33	48	50	30	44
chr16	28925004	28925747	MYC_peak_5249	0	.	91	49	110	90	116	118	90	160
chr16	28950910	28951385	MYC_peak_5250	0	.	29	30	68	49	61	81	78	81
chr16	28974149	28975282	MYC_peak_5251	0	.	147	90	109	105	165	222	145	191
chr16	29074753	29075194	MYC_peak_5252	0	.	46	19	62	56	60	73	30	86
chr16	29594844	29595439	MYC_peak_5253	0	.	44	20	40	28	49	78	61	78
chr16	29612831	29614128	MYC_peak_5254	0	.	160	134	268	275	263	328	253	340
chr16	29648306	29648719	MYC_peak_5255	0	.	22	21	68	45	48	94	48	63
chr16	29662857	29667245	MYC_peak_5256	0	.	392	367	638	544	623	819	520	743
chr16	29691735	29692218	MYC_peak_5257	0	.	64	48	69	58	70	57	69	66
chr16	29710280	29711330	MYC_peak_5258	0	.	64	45	111	88	100	147	100	135
chr16	29745522	29745933	MYC_peak_5259	0	.	15	14	59	66	36	71	41	65
chr16	29790144	29791413	MYC_peak_5260	0	.	114	128	201	162	185	231	143	255
chr16	29804791	29806155	MYC_peak_5261	0	.	264	209	351	399	352	457	339	525
chr16	29806525	29809148	MYC_peak_5262	0	.	284	235	456	434	423	422	330	475
chr16	29815484	29817345	MYC_peak_5263	0	.	190	178	277	273	305	341	255	386
chr16	29862844	29863248	MYC_peak_5264	0	.	50	36	69	35	48	63	40	44
chr16	29899889	29900973	MYC_peak_5265	0	.	105	115	230	192	215	229	160	227
chr16	29925538	29926608	MYC_peak_5266	0	.	155	93	226	149	183	210	116	206
chr16	29961678	29962209	MYC_peak_5267	0	.	77	43	80	66	81	99	78	81
chr16	29973307	29974251	MYC_peak_5268	0	.	129	128	115	178	177	235	143	195
chr16	29994959	29996480	MYC_peak_5269	0	.	369	386	727	516	603	773	498	872
chr16	29996813	29996828	MYC_peak_5270	0	.	3	7	11	6	7	2	7	12
chr16	30010866	30011548	MYC_peak_5271	0	.	50	38	104	96	54	85	88	114
chr16	30020809	30021735	MYC_peak_5272	0	.	65	65	71	114	110	144	88	135
chr16	30052848	30053237	MYC_peak_5273	0	.	26	25	33	37	51	57	35	65
chr16	30063799	30066909	MYC_peak_5274	0	.	570	495	804	740	626	897	609	859
chr16	30075439	30075939	MYC_peak_5275	0	.	42	37	55	60	62	83	49	56
chr16	30091597	30092879	MYC_peak_5276	0	.	228	193	274	262	328	355	250	447
chr16	30096268	30096591	MYC_peak_5277	0	.	32	50	30	31	42	78	36	36
chr16	30123241	30123613	MYC_peak_5278	0	.	35	19	50	47	35	48	31	57
chr16	30166558	30166779	MYC_peak_5279	0	.	16	19	23	21	28	25	25	34
chr16	30171071	30171528	MYC_peak_5280	0	.	32	13	31	68	105	55	54	56
chr16	30183014	30186642	MYC_peak_5281	0	.	366	255	532	427	416	574	409	611
chr16	30335087	30335758	MYC_peak_5282	0	.	25	36	96	48	61	60	43	59
chr16	30355003	30355863	MYC_peak_5283	0	.	68	72	94	110	111	168	76	122
chr16	30377506	30378791	MYC_peak_5284	0	.	157	100	193	244	241	257	178	253
chr16	30394965	30396369	MYC_peak_5285	0	.	148	104	212	202	169	184	172	203
chr16	30406941	30407814	MYC_peak_5286	0	.	271	286	323	296	379	393	320	495
chr16	30417472	30418417	MYC_peak_5287	0	.	190	97	185	139	172	209	164	239
chr16	30429055	30430927	MYC_peak_5288	0	.	315	243	476	389	411	533	336	565
chr16	30445455	30446259	MYC_peak_5289	0	.	58	39	87	119	82	122	79	127
chr16	30458572	30459599	MYC_peak_5290	0	.	144	96	191	146	137	195	135	219
chr16	30472230	30474609	MYC_peak_5291	0	.	184	156	318	315	238	327	224	326
chr16	30526445	30527686	MYC_peak_5292	0	.	132	108	215	116	200	186	185	246
chr16	30534353	30536348	MYC_peak_5293	0	.	365	320	417	367	420	440	341	585
chr16	30557827	30558807	MYC_peak_5294	0	.	121	72	157	108	157	218	139	163
chr16	30572161	30572460	MYC_peak_5295	0	.	17	9	35	12	38	29	25	34
chr16	30584944	30586345	MYC_peak_5296	0	.	214	177	331	297	335	432	208	399
chr16	30609580	30610547	MYC_peak_5297	0	.	119	123	131	189	141	210	174	207
chr16	30633930	30635094	MYC_peak_5298	0	.	165	139	283	239	260	383	182	309
chr16	30650458	30651421	MYC_peak_5299	0	.	64	81	139	133	109	186	115	123
chr16	30657374	30658210	MYC_peak_5300	0	.	148	166	240	255	203	353	195	315
chr16	30658451	30659491	MYC_peak_5301	0	.	85	89	111	78	103	177	131	170
chr16	30697801	30699783	MYC_peak_5302	0	.	423	370	575	500	514	693	475	739
chr16	30747752	30748754	MYC_peak_5303	0	.	87	77	140	112	111	148	139	123
chr16	30759042	30759419	MYC_peak_5304	0	.	26	30	37	49	31	40	34	70
chr16	30761402	30761823	MYC_peak_5305	0	.	38	11	67	45	30	75	33	66
chr16	30761831	30762057	MYC_peak_5306	0	.	20	6	42	23	13	26	18	34
chr16	30775045	30776393	MYC_peak_5307	0	.	305	258	484	327	314	495	347	488
chr16	30814188	30814772	MYC_peak_5308	0	.	62	50	61	69	85	97	74	81
chr16	30874630	30875727	MYC_peak_5309	0	.	260	172	328	309	273	364	243	391
chr16	30876002	30876368	MYC_peak_5310	0	.	18	14	30	27	22	27	24	27
chr16	30893916	30895036	MYC_peak_5311	0	.	181	155	242	215	191	256	204	282
chr16	30901948	30902656	MYC_peak_5312	0	.	85	58	90	52	111	138	85	137
chr16	30903148	30903251	MYC_peak_5313	0	.	15	10	15	8	21	26	14	22
chr16	30922837	30923112	MYC_peak_5314	0	.	28	20	38	41	37	74	33	63
chr16	30949036	30949322	MYC_peak_5315	0	.	19	27	36	27	27	40	29	54
chr16	30956982	30957432	MYC_peak_5316	0	.	44	25	75	69	52	108	50	74
chr16	30957872	30958241	MYC_peak_5317	0	.	61	52	114	73	74	105	78	155
chr16	30992925	30993478	MYC_peak_5318	0	.	24	25	83	73	74	61	21	73
chr16	30994701	30994801	MYC_peak_5319	0	.	7	7	12	9	16	9	22	13
chr16	30997336	30997652	MYC_peak_5320	0	.	10	21	16	17	17	30	23	24
chr16	31032828	31034051	MYC_peak_5321	0	.	195	108	222	191	175	294	186	220
chr16	31072766	31074750	MYC_peak_5322	0	.	250	192	384	342	361	435	245	398
chr16	31079509	31079792	MYC_peak_5323	0	.	32	49	18	23	22	29	27	31
chr16	31094262	31094978	MYC_peak_5324	0	.	77	44	102	117	74	106	87	171
chr16	31105772	31106364	MYC_peak_5325	0	.	63	74	109	91	116	113	73	158
chr16	31108074	31108539	MYC_peak_5326	0	.	32	39	65	49	41	56	32	101
chr16	31117135	31118020	MYC_peak_5327	0	.	132	98	193	180	156	201	128	206
chr16	31142207	31142899	MYC_peak_5328	0	.	107	85	135	94	122	184	116	175
chr16	31179780	31181629	MYC_peak_5329	0	.	377	300	669	479	511	550	425	525
chr16	31201416	31201484	MYC_peak_5330	0	.	6	9	15	4	10	6	12	10
chr16	31201829	31203156	MYC_peak_5331	0	.	249	188	266	236	231	317	228	345
chr16	31214153	31215593	MYC_peak_5332	0	.	199	127	272	190	201	331	175	304
chr16	31263173	31263469	MYC_peak_5333	0	.	30	20	16	24	56	75	22	41
chr16	31442603	31443235	MYC_peak_5334	0	.	67	30	86	77	74	130	44	97
chr16	31457954	31459983	MYC_peak_5335	0	.	546	445	782	591	562	775	551	773
chr16	31477168	31477688	MYC_peak_5336	0	.	40	24	59	52	74	56	38	68
chr16	31507913	31508735	MYC_peak_5337	0	.	90	84	123	126	141	174	123	169
chr16	31869423	31869977	MYC_peak_5338	0	.	65	47	34	41	56	63	14	95
chr16	31873879	31874475	MYC_peak_5339	0	.	55	56	67	56	68	70	65	97
chr16	46620948	46621313	MYC_peak_5340	0	.	17	14	33	42	35	23	29	25
chr16	46688441	46689542	MYC_peak_5341	0	.	142	109	238	142	196	231	155	278
chr16	46689723	46690006	MYC_peak_5342	0	.	35	28	44	27	44	67	20	55
chr16	46690526	46690648	MYC_peak_5343	0	.	6	3	9	7	4	3	8	10
chr16	46790142	46790396	MYC_peak_5344	0	.	9	10	12	10	7	18	13	17
chr16	46830333	46831497	MYC_peak_5345	0	.	150	124	186	142	216	234	200	268
chr16	46883401	46884887	MYC_peak_5346	0	.	177	156	308	263	198	236	191	290
chr16	46973323	46974684	MYC_peak_5347	0	.	210	138	269	196	197	259	174	240
chr16	47016605	47017138	MYC_peak_5348	0	.	27	47	62	45	66	69	59	64
chr16	47037671	47038327	MYC_peak_5349	0	.	70	43	113	81	47	78	70	75
chr16	47142747	47144461	MYC_peak_5350	0	.	311	213	380	371	426	416	380	545
chr16	47460841	47461591	MYC_peak_5351	0	.	119	53	93	77	100	112	105	123
chr16	47565427	47565870	MYC_peak_5352	0	.	26	25	45	52	64	77	59	51
chr16	48156537	48157123	MYC_peak_5353	0	.	36	37	51	80	96	80	40	64
chr16	48244198	48244841	MYC_peak_5354	0	.	86	85	93	74	67	106	91	148
chr16	48318583	48318927	MYC_peak_5355	0	.	18	13	12	39	59	51	33	28
chr16	48365913	48366231	MYC_peak_5356	0	.	27	22	39	40	35	43	39	45
chr16	48366302	48366515	MYC_peak_5357	0	.	17	8	19	11	14	28	13	19
chr16	48384518	48386050	MYC_peak_5358	0	.	106	157	299	224	183	243	209	233
chr16	48609443	48609742	MYC_peak_5359	0	.	16	10	40	40	25	44	27	60
chr16	49282095	49282636	MYC_peak_5360	0	.	50	26	77	40	57	46	45	52
chr16	50039123	50039387	MYC_peak_5361	0	.	29	9	18	13	16	30	24	41
chr16	50065865	50066661	MYC_peak_5362	0	.	159	105	167	169	200	251	212	247
chr16	50152188	50153441	MYC_peak_5363	0	.	229	152	292	208	283	340	222	379
chr16	50245573	50246134	MYC_peak_5364	0	.	72	42	64	54	69	94	67	90
chr16	50266286	50267563	MYC_peak_5365	0	.	109	70	201	135	127	193	148	164
chr16	50274135	50274906	MYC_peak_5366	0	.	73	71	138	111	98	117	73	73
chr16	50279143	50279298	MYC_peak_5367	0	.	18	13	8	11	24	9	10	11
chr16	50281783	50282364	MYC_peak_5368	0	.	57	51	88	92	82	103	116	121
chr16	50368698	50369140	MYC_peak_5369	0	.	51	25	60	50	47	59	38	86
chr16	50548096	50548411	MYC_peak_5370	0	.	31	14	23	32	10	22	20	24
chr16	50681216	50681908	MYC_peak_5371	0	.	64	50	60	61	62	90	46	81
chr16	50683789	50684866	MYC_peak_5372	0	.	115	79	125	129	119	114	151	163
chr16	50696532	50696878	MYC_peak_5373	0	.	16	17	27	22	29	42	37	38
chr16	50699557	50700011	MYC_peak_5374	0	.	47	39	60	45	62	59	29	60
chr16	50714286	50714917	MYC_peak_5375	0	.	38	24	50	64	64	87	50	112
chr16	50742021	50742404	MYC_peak_5376	0	.	35	33	44	32	42	45	31	51
